   158.98794455418471       -7.6191880468625325E-005   1.7942577737964196E-003   3.3268599394990480E-006
   165.45813786331047       -6.9946287386389342E-005   1.7179999864947312E-003   2.9285151040414506E-006
   172.19164296991144       -6.4131415708346300E-005   1.6430861945510788E-003   2.5743271618984849E-006
   179.19917564388487       -5.8724920542093631E-005   1.5696181253634573E-003   2.2598330867348196E-006
   186.49188774544166       -5.3705146105313030E-005   1.4976934759939537E-003   1.9809770286177579E-006
   194.08138497229308       -4.9051087106457059E-005   1.4274046194855399E-003   1.7340753289858503E-006
   201.97974532907861       -4.4742376954371437E-005   1.3588374718474705E-003   1.5157857805802030E-006
   210.19953834842781       -4.0759273425350050E-005   1.2920705343176964E-003   1.3230788035054158E-006
   218.75384509424404       -3.7082660543183385E-005   1.2271741171990776E-003   1.1532115709735304E-006
   227.65627897904699       -3.3694051806553709E-005   1.1642097450940767E-003   1.0037039919313303E-006
   236.92100742849678       -3.0575598852765484E-005   1.1032297383897422E-003   8.7231670400457485E-007
   246.56277442758392       -2.7710100409164128E-005   1.0442769620901448E-003   7.5703068656543118E-007
   256.59692398435823       -2.5081018472708436E-005   9.8738473033070542E-004   6.5602870427187152E-007
   267.03942454854450       -2.2672483345333344E-005   9.3257685295697551E-004   5.6767758874435032E-007
   277.90689442389686       -2.0469307104557364E-005   8.7986780926581397E-004   4.9051227766199676E-007
   289.21662821474160       -1.8456988930862924E-005   8.2926303327395521E-004   4.2322082647292081E-007
   300.98662434878952       -1.6621717946449879E-005   7.8075929460408625E-004   3.6463046233069562E-007
   313.23561372001967       -1.4950131017377810E-005   7.3434515918334800E-004   3.1368670548705465E-007
   325.98308949721894       -1.3430179791911099E-005   6.9000151436719010E-004   2.6946943862188621E-007
   339.24933814561393       -1.2050079960817611E-005   6.4770214377433250E-004   2.3114938003281869E-007
   353.05547171096151       -1.0798673864633999E-005   6.0741433799428178E-004   1.9798802672830521E-007
   367.42346141747691       -9.6655341105801145E-006   5.6909952836033551E-004   1.6933632074874097E-007
   382.37617263306834       -8.6413542880829349E-006   5.3271393212561496E-004   1.4463470807027578E-007
   397.93740125752174       -7.7161578452402984E-006   4.9820919859852521E-004   1.2334189540339432E-007
   414.13191159154195       -6.8818596637603349E-006   4.6553304705219717E-004   1.0502810873393305E-007
   430.98547574691634       -6.1305254705596976E-006   4.3462988848879628E-004   8.9300083886590890E-008
   448.52491466052390       -5.4547936622295535E-006   4.0544142458701175E-004   7.5813076508963612E-008
   466.77814077744927       -4.8478455792305597E-006   3.7790721836646822E-004   6.4265221193176459E-008
   485.77420247114077       -4.3033782091210827E-006   3.5196523224712001E-004   5.4392641272216945E-008
   505.54333027128973       -3.8155772785526961E-006   3.2755233024995482E-004   4.5965064449231642E-008
   526.11698497301313       -3.3790912503370812E-006   3.0460474206612267E-004   3.8781908495756929E-008
   547.52790770388503       -2.9890044904498013E-006   2.8305848760743754E-004   3.2668753237276683E-008
   569.81017202851092       -2.6408107924889722E-006   2.6284976143749515E-004   2.7474188256865840E-008
   592.99923817354977       -2.3303873011549665E-006   2.4391527716812830E-004   2.3067002933008632E-008
   617.13200945948620       -2.0539691646990433E-006   2.2619257249151356E-004   1.9333683340814107E-008
   642.24689102895809       -1.8081245909165099E-006   2.0962027600724740E-004   1.6176185421444576E-008
   668.38385096510058       -1.5897310134007357E-006   1.9413833740100620E-004   1.3509968511763079E-008
   695.58448389716773       -1.3959522530444296E-006   1.7968822284323953E-004   1.1262254337762600E-008
   723.89207719465469       -1.2242163771359292E-006   1.6621307770988710E-004   9.3704899034254752E-009
   753.35167985526857       -1.0721950019168131E-006   1.5365785889016531E-004   7.7809985137459417E-009
   784.01017419637253       -9.3778350786222717E-007   1.4196943904710876E-004   6.4477920835226101E-009
   815.91635046399006       -8.1908252693515408E-007   1.3109668524290897E-004   5.3315341693881612E-009
   849.12098447810786       -7.1438039603417844E-007   1.2099051434112036E-004   4.3986288900947928E-009
   883.67691843784360       -6.2213688993208514E-007   1.1160392755913227E-004   3.6204295767781454E-009
   919.63914501507190       -5.4096802364840598E-007   1.0289202647407050E-004   2.9725481510896110E-009
   957.06489487033048       -4.6963189396056907E-007   9.4812012690076826E-005   2.4342545218895148E-009
   996.01372773028925       -4.0701570394838952E-007   8.7323173260664866E-005   1.9879569033991962E-009
   1036.5476271717137       -3.5212352534439029E-007   8.0386853831888478E-005   1.6187496385531803E-009
   1078.7310992627747       -3.0406496535918538E-007   7.3966421334995325E-005   1.3140222647690049E-009
   1122.6312752186766       -2.6204510852297162E-007   6.8027217915087130E-005   1.0631245794728821E-009
   1168.3180182349677       -2.2535570873007384E-007   6.2536507638422331E-005   8.5707916618643177E-010
   1215.8640346685527       -1.9336560324789973E-007   5.7463417378169165E-005   6.8832654439590168E-010
   1265.3449897433445       -1.6551375701290812E-007   5.2778873138901521E-005   5.5051835633241673E-010
   1316.8396279646906       -1.4130191818966862E-007   4.8455532945695716E-005   4.3833058806212626E-010
   1370.4298984341931       -1.2028127033356927E-007   4.4467717295671169E-005   3.4728159287217180E-010
   1426.2010852643562       -1.0207293078592493E-007   4.0791338049190267E-005   2.7368642144099272E-010
   1484.2419433006107       -8.6322877038358789E-008   3.7403826525332477E-005   2.1441985371757991E-010
   1544.6448393666990       -7.2724341642675941E-008   3.4284061462060816E-005   1.6689240177479269E-010
   1607.5058992581942       -6.1011828525954311E-008   3.1412297405839088E-005   1.2899666390946633E-010
   1672.9251607180831       -5.0936787079674986E-008   2.8770094008302171E-005   9.8886222532703575E-011
   1741.0067326378810       -4.2291376495372593E-008   2.6340246628735929E-005   7.5111993984706633E-011
   1811.8589607375870       -3.4890839078435949E-008   2.4106718570294117E-005   5.6463913260707782E-011
   1885.5945999882006       -2.8572454281300123E-008   2.2054575214670213E-005   4.1944713543659630E-011
   1962.3309940511458       -2.3193057435722201E-008   2.0169920263923391E-005   3.0735494605534251E-011
   2042.1902620201899       -1.8627083851524275E-008   1.8439834248833271E-005   2.2166530007452099E-011
   2125.2994927630375       -1.4764547409168334E-008   1.6852315420035245E-005   1.5691864171845612E-011
   2211.7909471718799       -1.1509230827030216E-008   1.5396223100752394E-005   1.0867996169782332E-011
   2301.8022686447448       -8.7770709615228212E-009   1.4061223547688119E-005   7.3360161556334811E-012
   2395.4767021326275       -6.4947215758317969E-009   1.2837738339082810E-005   4.8066774564211046E-012
   2492.9633221009917       -4.5982757061426675E-009   1.1716895285599052E-005   3.0479470737801672E-012
   2594.4172697684294       -3.0321301062309348E-009   1.0690481840133495E-005   1.8746385125383622E-012
