   1.0000000000000000E-003   26.437266715141465     
   1.1481536214968829E-003   30.080593664728760     
   1.3182567385564075E-003   34.190466132142603     
   1.5135612484362087E-003   38.811878999278505     
   1.7378008287493763E-003   43.988338835191492     
   1.9952623149688789E-003   49.759299037342458     
   2.2908676527677724E-003   56.156831843562983     
   2.6302679918953813E-003   63.201517017153371     
   3.0199517204020161E-003   70.897612377859588     
   3.4673685045253167E-003   79.227679255232232     
   3.9810717055349734E-003   88.146947525846954     
   4.5708818961487522E-003   97.577785401174992     
   5.2480746024977229E-003   107.40463632866870     
   6.0255958607435805E-003   117.46963011048123     
   6.9183097091893627E-003   127.56868554374118     
   7.9432823472428138E-003   137.44722186000681     
   9.1201083935590968E-003   146.79360438224870     
   1.0471285480508996E-002   155.22760043189737     
   1.2022644346174132E-002   162.28219300185796     
   1.3803842646028845E-002   167.38505196003911     
   1.5848931924611134E-002   169.86943049550888     
   1.8197008586099836E-002   169.08231189803294     
   2.0892961308540386E-002   164.65418838107544     
   2.3988329190194897E-002   156.82995130770780     
   2.7542287033381661E-002   146.51278981674182     
   3.1622776601683791E-002   134.83678461710522     
   3.6307805477010138E-002   122.66048584059534     
   4.1686938347033527E-002   110.42922166103952     
   4.7863009232263824E-002   98.339802791011465     
   5.4954087385762455E-002   86.525659166538972     
   6.3095734448019303E-002   75.140428240371136     
   7.2443596007498987E-002   64.361691377793250     
   8.3176377110267083E-002   54.363457387594671     
   9.5499258602143589E-002   45.287427983460880     
  0.10964781961431851        37.224783530800458     
  0.12589254117941676        30.210320960476917     
  0.14454397707459279        24.226539966526456     
  0.16595869074375597        19.213953942934236     
  0.19054607179632463        15.084030271839582     
  0.21877616239495518        11.731978467641559     
  0.25118864315095796        9.0476386426916111     
  0.28840315031266056        6.9236774193492394     
  0.33113112148259111        5.2610144086980410     
  0.38018939632056126        3.9718380051290656     
  0.43651583224016566        2.9807614750707843     
  0.50118723362727202        2.2246914841892238     
  0.57543993733715659        1.6519056342398912     
  0.66069344800759577        1.2207215210937807     
  0.75857757502918355       0.89802446740614450     
  0.87096358995608048       0.65782330091900643     
   1.0000000000000000       0.47992952922289372     
   1.1481536214968828       0.34880397853502354     
   1.3182567385564075       0.25258222948037201     
   1.5135612484362071       0.18227111246436087     
   1.7378008287493745       0.13109876420305272     
   1.9952623149688788        9.3996903251364144E-002
   2.2908676527677723        6.7193636563047138E-002
   2.6302679918953813        4.7896647042349028E-002
   3.0199517204020161        3.4049016772044527E-002
   3.4673685045253166        2.4142606918528146E-002
   3.9810717055349691        1.7076506733940698E-002
   4.5708818961487472        1.2050411757073410E-002
   5.2480746024977227        8.4848266831817828E-003
   6.0255958607435751        5.9617000425953338E-003
   6.9183097091893631        4.1805049380170293E-003
   7.9432823472428131        2.9259162401792751E-003
   9.1201083935590965        2.0441384892745467E-003
   10.471285480508985        1.4256487224814003E-003
   12.022644346174131        9.9266996134254946E-004
   13.803842646028839        6.9011528262062952E-004
   15.848931924611142        4.7906574653067954E-004
   18.197008586099827        3.3208993670769745E-004
   20.892961308540407        2.2989633964723145E-004
   23.988329190194900        1.5894654011692019E-004
   27.542287033381633        1.0975849051149778E-004
   31.622776601683793        7.5703689042426066E-005
   36.307805477010099        5.2156719976621521E-005
   41.686938347033553        3.5895411265133529E-005
   47.863009232263806        2.4678736267784021E-005
   54.954087385762485        1.6950439200634275E-005
   63.095734448019300        1.1631365545550571E-005
   72.443596007498911        7.9742309783719730E-006
   83.176377110267083        5.4622425378946570E-006
   95.499258602143499        3.7384539707279320E-006
   109.64781961431851        2.5566188684027447E-006
   125.89254117941661        1.7470529777974480E-006
   144.54397707459279        1.1929570708636280E-006
   165.95869074375597        8.1401810893190406E-007
   190.54607179632444        5.5506654988045674E-007
   218.77616239495518        3.7824084848710057E-007
   251.18864315095772        2.5758127178425607E-007
   288.40315031266056        1.7530415285308382E-007
   331.13112148259074        1.1923707113260527E-007
   380.18939632056129        8.1055077829388624E-008
   436.51583224016565        5.5069004226483451E-008
   501.18723362727246        3.7393845630968247E-008
   575.43993733715661        2.5378527510257912E-008
   660.69344800759507        1.7215245262312516E-008
   758.57757502918355        1.1672054544012773E-008
   870.96358995607966        7.9099764232725182E-009
